
1479,"ул.Нижегородская, д.1А, г. Москва",55.73899,37.675088,2020-04-14 04:03,МВД,Кречет-С
1480,"Симоновский вал, д.2, г. Москва",55.728974,37.661621,2008-03-16 16:15,ЦОДД,Кречет-С
1481,"ул.Автозаводская, д.2 по 1-му Автозаводскому проезду, г. Москва",55.705069,37.654674,2020-09-26 18:41,ЦОДД,Автодория
1482,"Кожуховский 1-Й проезд, напротив д.5 по 2-му Автозаводскому проезду, г. Москва",55.705475,37.660478,2015-04-13 06:39,ЦОДД,Стрелка-СТ NEW
1483,"ул.Профсоюзная, д.85, к.1, г. Москва",55.644002,37.527505,2015-10-18 10:00,МВД,Кречет-С
1484,"Буденного просп., д.28, к.1, г. Москва",55.763922,37.733496,2014-01-10 04:04,ЦОДД,Кречет-С
1485,"Коровий вал, д.9, с.2, г. Москва",55.729074,37.618207,2006-12-08 19:35,ЦОДД,Стрелка-СТ
1486,"Университетский просп., напротив д.1, с.22Б, по мкр. Ленинские горы, г. Москва",55.703773,37.541813,2013-03-12 01:38,ЦОДД,Кордон
1487,"Симоновский вал, д.9, г. Москва",55.725835,37.663665,2006-03-11 20:51,МВД,Кордон
1488,"ул.Люсиновская, напротив д.53, г. Москва",55.719074,37.622241,2020-03-10 17:00,ЦОДД,Автоураган
1489,"Университетский просп., 100 метров после пересечения с ул.Менделеевская, в сторону Университетской пл., г. Москва",55.70705,37.534129,2006-01-05 04:14,ЦОДД,Стрелка-СТ NEW
1490,"Университетский просп., 120 метров после пересечения с Университетской пл. в сторону ул.Менделеевская, г. Москва",55.707619,37.535096,2019-04-15 01:56,ЦОДД,Кречет-С
1491,"ул.Минская, д.1Б, г. Москва",55.717339,37.502163,2010-04-19 05:33,ЦОДД,Стрелка-СТ NEW
1492,"Ломоносовский просп., д.25, к.2, г. Москва",55.695794,37.531491,2005-01-06 15:09,ЦОДД,Стрелка-СТ NEW
1493,"ул.Косыгина, д.7, г. Москва",55.706985,37.569745,2010-04-25 11:52,ЦОДД,Стрелка-СТ
1494,"Ленинский просп., д.60/2, из центра, г. Москва",55.695526,37.558093,2008-06-02 07:27,ЦОДД,Кордон
1495,"Вернадского просп., из центра, МГТ № 54, г. Москва",55.698931,37.54362,2007-12-26 12:30,МВД,Стрелка Плюс
1496,"Ленинский просп., д.63, к.2, в центр, г. Москва",55.693334,37.554971,2017-06-11 09:17,МВД,Стрелка-СТ
1497,"Университетский просп., д.1, с.22Б, мкр. Ленинские Горы, г. Москва",55.703196,37.540822,2013-06-24 05:47,ЦОДД,Стрелка-СТ
1498,"МКАД 21 км, внешняя сторона, 760 метров после ООТ ""Зябликово"", г. Москва",55.613643,37.774805,2011-03-18 11:48,ГИБДД,Стрелка Плюс
1499,"Новодачное ш., напротив д.165Б по Дмитровскому ш., г. Москва",55.91668,37.532486,2007-11-13 18:28,ЦОДД,Стрелка-СТ
1500,"60-Летия Октября просп., д.9, г. Москва",55.699248,37.57868,2016-03-27 02:18,ЦОДД,Автодория
1501,"ул.Вавилова, д.21, с.8, г. Москва",55.700312,37.576899,2008-12-30 19:35,Частный владелец,Стрелка-СТ
1502,"Мира просп., д.9, с.1, г. Москва",55.775378,37.632241,2006-06-08 03:30,ЦОДД,Стрелка-СТ
1503,"Проектируемый пр-д №7029, дублёр, П-опора, 8 км + 740 м, движение в сторону Киевского ш., Сосенское п-е, г. Москва",55.585687,37.436595,2013-09-13 04:59,ЦОДД,Стрелка-СТ
1504,"Проектируемый пр-д №7029, дублёр, МГО №125, 8 км + 270 м, движение в сторону Киевского ш., Сосенское п-е, г. Москва",55.58816,37.430045,2018-03-14 09:31,ЦОДД,Кордон
1505,"Проектируемый пр-д №7029, П-опора, 7 км + 520 м, движение в сторону Киевского ш., Сосенское п-е, г. Москва",55.59271,37.421,2013-03-31 03:55,ЦОДД,Автодория
1506,"Ярославское ш., д.61, (дублер), в центр, г. Москва",55.864645,37.699307,2001-09-04 02:35,Частный владелец,Автодория
1507,"Мира просп., д.57, с.1, г. Москва",55.785242,37.634733,2013-12-09 06:25,ЦОДД,Кордон
1508,"Ярославское ш., д.107А, (дублер), в центр, г. Москва",55.868331,37.707111,2000-12-21 11:39,ЦОДД,Стрелка-СТ
1509,"Ярославское ш., д.107, к.2, (дублер), в центр, г. Москва",55.868682,37.70791,2007-06-29 18:03,Частный владелец,Стрелка Плюс
1510,"Ярославское ш., д.135, (дублер), в центр, г. Москва",55.878635,37.719982,2001-11-29 22:43,ЦОДД,Кордон
1511,"ул.Переяславская Б., д.50, г. Москва",55.787258,37.640501,2006-10-08 14:52,ЦОДД,Стрелка-СТ NEW
1512,"Даниловская наб., МГО № 002, г. Москва",55.706356,37.627422,2005-07-31 17:30,ЦОДД,Кордон
1513,"ул.Ключевая, д.24, к.1, г. Москва",55.631534,37.764057,2013-09-10 19:01,МВД,Стрелка-СТ
1514,"Варшавское ш., с.Ознобишино, д.5, Щаповское п-е, г. Москва",55.402178,37.452461,2018-02-17 19:53,ЦОДД,Стрелка-СТ
1515,"Варшавское ш., с.Ознобишино, д.45, Щаповское п-е, г. Москва",55.399772,37.44418,2013-09-29 10:04,ЦОДД,Автоураган
1516,"Варшавское ш., д.Троицкое, напротив д.2А, Щаповское п-е, г. Москва",55.389335,37.422598,2007-11-11 02:43,ЦОДД,Кордон
1517,"Варшавское ш., д.Троицкое, д.69А, Щаповское п-е, г. Москва",55.383435,37.407965,2014-08-16 19:48,ЦОДД,Кордон
1518,"Варшавское ш., д. Лукошкино, д.40, Кленовское п-е, г. Москва",55.324768,37.267481,2007-06-04 04:47,ЦОДД,Стрелка-СТ NEW
1519,"ул.Лобачевского, д.27, г. Москва",55.680827,37.481339,2007-05-27 23:39,ЦОДД,Стрелка Плюс
1520,"Варшавское шоссе, с.Ознобишино, д.94, Щаповское п-е, г. Москва",55.396126,37.437291,2010-11-10 12:46,ЦОДД,Кречет-С
1521,"Варшавское шоссе, д.Троицкое, д.60, Щаповское п-е, г. Москва",55.384366,37.411089,2017-11-28 10:30,ЦОДД,Стрелка-СТ NEW
1522,"Варшавское шоссе, д.Лукошкино, д.2, Кленовское п-е, г. Москва",55.327606,37.274618,2010-04-12 00:47,ЦОДД,Кречет-С
1523,"Варшавское шоссе, д.Лукошкино, д.30, Кленовское п-е, г. Москва",55.325789,37.270006,2001-01-16 17:16,ГИБДД,Стрелка-СТ
1524,"Ленинский просп., д.91, г. Москва",55.676846,37.529201,2011-06-06 00:53,ЦОДД,Кордон
1525,"ул.Никулинская, напротив д.5, к.1, г. Москва",55.667668,37.458344,2006-10-09 07:12,ЦОДД,Кречет-С
1526,"ул.Лобачевского, д.22, г. Москва",55.667395,37.503645,2003-06-08 07:44,ЦОДД,Стрелка-СТ NEW
1527,"Комсомольский просп., д.31, г. Москва",55.724883,37.579345,2019-03-17 07:48,ЦОДД,Стрелка-СТ NEW
1528,"ул.Черкизовская Б., д.4, к.2 по ул.Халтуринская, г. Москва",55.798951,37.731332,2011-07-29 03:45,МВД,Автоураган
1529,"Нахимовский просп., д.22, г. Москва",55.668812,37.590414,2016-01-28 17:43,ГИБДД,Стрелка-СТ NEW
1530,"Комсомольский просп., д.49, г. Москва",55.719152,37.571493,2014-04-25 23:08,ЦОДД,Стрелка-СТ
1531,"МКАД 88 км, внешняя сторона, ООТ ""Подушкино"", г. Москва",55.899653,37.628796,2014-02-11 02:22,ЦОДД,Стрелка-СТ
1532,"ул.Профсоюзная, д.36, к.1, г. Москва",55.67564,37.560222,2010-05-25 20:34,ЦОДД,Кречет-С
1533,"ул.Свободы, съезд на внутреннее кольцо МКАД, в центр, г. Москва",55.875937,37.429849,2012-10-23 11:34,ЦОДД,Стрелка-СТ
1534,"Варшавское шоссе, с.Ознобишино, д.187, Щаповское п-е, г. Москва",55.395095,37.434675,2003-12-04 14:56,ЦОДД,Автодория
1535,"Варшавское шоссе, д.Троицкое, д.8, Щаповское п-е, г. Москва",55.388016,37.420482,2011-02-18 00:32,МВД,Стрелка-СТ NEW
1536,"Новорязанское ш., напротив д.58 по ул.Привольная, из центра, г. Москва",55.682581,37.841332,2010-11-16 15:30,ГИБДД,Стрелка-СТ NEW
1537,"Варшавское шоссе, ООТ ""14-й километр"", Щаповское п-е, г. Москва",55.363715,37.36885,2011-12-04 07:08,ЦОДД,Стрелка-СТ NEW
1538,"Варшавское шоссе, ООТ ""Киселево-2"", Кленовское п-е, г. Москва",55.350558,37.334443,2002-02-02 07:50,ЦОДД,Стрелка-СТ
1539,"Варшавское шоссе, ООТ ""Молчаново"", Кленовское п-е, г. Москва",55.343496,37.316104,2006-11-20 18:36,ЦОДД,Кордон
1540,"Варшавское шоссе, ООТ ""Дубовский поворот"", Кленовское п-е, г. Москва",55.335332,37.294815,2011-09-24 10:14,МВД,Стрелка-СТ
1541,"Варшавское шоссе, д.Лукошкино, д.76, Кленовское п-е, г. Москва",55.322632,37.261688,2009-09-29 12:02,ГИБДД,Кречет-С
1542,"Варшавское шоссе, ООТ ""Коротыгино"", Кленовское п-е, г. Москва",55.315897,37.244061,2018-07-29 06:53,ЦОДД,Стрелка-СТ
1543,"Варшавское шоссе, ООТ ""Поворот на Юдановку"", Вороновское п-е, г. Москва",55.312035,37.234003,2009-03-14 06:58,ЦОДД,Стрелка-СТ NEW
1544,"Варшавское шоссе, д.Сахарово, д.40, Вороновское п-е, г. Москва",55.296383,37.193094,2014-10-04 22:56,ЦОДД,Стрелка-СТ NEW
1545,"Киевское ш., ООТ ""Институт полиомиелита"", из центра, Московский п-е, г. Москва",55.604206,37.335077,2017-08-28 06:46,ЦОДД,Автодория
1546,"ул.Александры Монаховой, д.101, к.9, Поселок Газопровод, Сосенское п-е, г. Москва",55.579202,37.469486,2004-06-19 19:59,ЦОДД,Автодория
1547,"ул.Александры Монаховой, д.10, п. Коммунарка, Сосенское п-е, г. Москва",55.572511,37.474238,2009-02-21 01:14,ЦОДД,Кордон
1548,"ул.Александры Монаховой, д.13, п. Коммунарка, Сосенское п-е, г. Москва",55.569283,37.477198,2020-07-19 14:01,ЦОДД,Кречет-С
1549,"ул.Александры Монаховой, вл.30, с.1, п. Коммунарка, Сосенское п-е, г. Москва",55.567301,37.481461,2009-09-05 05:30,ЦОДД,Стрелка-СТ
1550,"Проектируемый проезд №7029, 1 км 300 м до Калужского ш., движение от Киевского ш., г. Москва",55.582302,37.443553,2005-11-07 21:16,ГИБДД,Кордон
1551,"ул.Генерала Дорохова, д.16, с.8 по Очаковскому ш., г. Москва",55.694954,37.4498,2005-10-09 01:41,ЦОДД,Стрелка-СТ
1552,"ул.Масловка Н., д.14, г. Москва",55.79201,37.576889,2021-01-15 17:31,ЦОДД,Кречет-С
1553,"ул.Осенняя, д.14, г. Москва",55.764598,37.404976,2019-06-02 15:12,ЦОДД,Стрелка-СТ NEW
1554,"ул.Барышиха, д.42, г. Москва",55.855126,37.342451,2014-05-05 04:40,ЦОДД,Стрелка Плюс
1555,"Пятницкое ш., д.41, г. Москва",55.85696,37.353375,2007-04-23 10:18,ЦОДД,Стрелка-СТ NEW
1556,"ул.Воротынская, д.13/2, г. Москва",55.888973,37.392006,2021-05-20 08:27,МВД,Стрелка-СТ
1557,"Варшавское ш., д.93, с.3, г. Москва",55.645647,37.619982,2005-01-09 08:14,ГИБДД,Стрелка-СТ
1558,"Волгоградский просп., д.48, к.2, на эстакаде, г. Москва",55.707802,37.747092,2020-12-21 15:43,ЦОДД,Стрелка-СТ NEW
1559,"Волгоградский просп., д.141, к.1, г. Москва",55.704219,37.775677,2012-09-08 15:00,ЦОДД,Стрелка-СТ NEW
1560,"Волгоградский просп., д.138, к.1, г. Москва",55.702634,37.786099,2000-12-28 07:03,ЦОДД,Кордон
1561,"Алтуфьевское ш., д.4, г. Москва",55.849848,37.585097,2015-06-04 10:47,МВД,Автодория
1562,"Боровское ш., д.24А по ул.Перспективная, д. Большое Свинорье, Марушкинское п-е, г. Москва",55.578401,37.141285,2011-03-23 20:16,МВД,Стрелка-СТ NEW
1563,"Боровское ш., д.2 по ул.Центральная, д. Большое Свинорье, Марушкинское п-е, г. Москва",55.579279,37.149213,2014-01-09 11:06,ЦОДД,Автоураган
1564,"Боровское ш., д.53А, д. Большое Свинорье, Марушкинское п-е, г. Москва",55.579329,37.15535,2015-12-09 03:47,ЦОДД,Стрелка Плюс
1565,"Боровское ш., д.Шарапово, д.5, Марушкинское п-е, г. Москва",55.584006,37.179478,2016-11-12 00:07,ЦОДД,Стрелка-СТ NEW
1566,"Боровское ш., д.Шарапово, ООТ ""Шарапово-1"", Марушкинское п-е, г. Москва",55.584646,37.18518,2000-12-19 17:38,ЦОДД,Стрелка-СТ NEW
1567,"Варшавское шоссе, д.Ясенки, д.4, Вороновское п-е, г. Москва",55.306266,37.222059,2002-07-03 15:08,ЦОДД,Стрелка-СТ
1568,"Варшавское шоссе, д.Ясенки, д.30, Вороновское п-е, г. Москва",55.304025,37.218347,2000-12-14 05:07,ЦОДД,Кордон
1569,"а/д ""д.Крекшино-д.Анкудиново"", напротив д.151 по ул.2-я Заводская, поселок станции Крекшино, Марушкинское п-е, г. Москва",55.580071,37.127118,2000-10-12 17:54,ГИБДД,Стрелка-СТ NEW
1570,"Варшавское шоссе, д.Ясенки, д.122, Вороновское п-е, г. Москва",55.302031,37.210765,2005-03-15 21:31,МВД,Автодория
1571,"Семеновская наб., д.3/1, к.5, г. Москва",55.779625,37.702685,2021-09-06 04:55,ЦОДД,Стрелка-СТ NEW
1572,"4807-Й проезд, д.5, с.1, г. Зеленоград, г. Москва",55.980437,37.257095,2020-11-21 22:52,ЦОДД,Стрелка-СТ NEW
1573,"ул.Генерала Дорохова, напротив д.38Б, с.4, по ул.Рябиновая, г. Москва",55.684825,37.421902,2006-12-07 23:10,ГИБДД,Стрелка-СТ NEW
1574,"ул.Середниковская, д.11, с.2, г. Зеленоград, г. Москва",55.956636,37.195001,2006-03-11 21:08,ЦОДД,Стрелка Плюс
1575,"ТТК, внешнее кольцо, Новолужнецкий проезд, д.9, с.2, г. Москва",55.719249,37.563949,2012-07-01 21:12,ЦОДД,Стрелка-СТ
1576,"ТТК, внутреннее кольцо, ул.Автозаводская, д.18, г. Москва",55.704259,37.641535,2019-08-16 02:11,ЦОДД,Стрелка-СТ NEW
1577,"ул.Логвиненко, к.1512, г. Зеленоград, г. Москва",55.984015,37.158252,2011-11-16 17:52,ГИБДД,Кречет-С
1578,"Георгиевский просп., к.1934, г. Зеленоград, г. Москва",55.970272,37.177119,2018-12-12 19:27,ЦОДД,Стрелка-СТ
1579,"ул.Римского-Корсакова, д.16, г. Москва",55.874157,37.606505,2015-05-17 05:04,ЦОДД,Автоураган
1580,"Алтуфьевское ш., д.93, в центр, г. Москва",55.899323,37.586778,2006-04-24 19:58,ЦОДД,Стрелка-СТ
1581,"Солнечная аллея, д.2, с.1, г. Зеленоград, г. Москва",55.981149,37.20277,2012-10-01 05:43,ЦОДД,Кордон
1582,"Солнечная аллея, д.1, г. Зеленоград, г. Москва",55.981057,37.201591,2021-06-22 12:14,ЦОДД,Кордон
1583,"ул.Лескова, д.17А, г. Москва",55.894968,37.613932,2015-05-17 18:36,ЦОДД,Стрелка-СТ
1584,"Ленинградское ш., д.61, с.1, г. Москва",55.859386,37.467107,2002-12-31 19:11,МВД,Стрелка-СТ NEW
1585,"Варшавское ш., д.100, г. Москва",55.645324,37.619408,2011-11-13 07:05,ЦОДД,Автоураган
1586,"ул.Середниковская, напротив д.19, с.1, г. Зеленоград, г. Москва",55.951969,37.214938,2020-06-26 02:56,ЦОДД,Автодория
1587,"Ленинградское ш., д.112, к.3, г. Москва",55.864309,37.464469,2018-04-10 23:24,ЦОДД,Стрелка-СТ
1588,"ул.Народного Ополчения, д.50, к.1, г. Москва",55.794489,37.495349,2007-03-03 09:42,ЦОДД,Автоураган
1589,"ул.Народного Ополчения, д.49, к.1, г. Москва",55.794677,37.494909,2018-08-14 17:24,ГИБДД,Кордон
1590,"Осенний бул., д.3, г. Москва",55.755753,37.407607,2012-06-27 19:32,МВД,Стрелка-СТ
1591,"ул.Осташковская, напротив д.12, г. Москва",55.879761,37.679026,2015-12-02 17:42,ЦОДД,Стрелка-СТ
1592,"ул.Летчика Бабушкина, д.1, с.13, по ул.Енисейская, г. Москва",55.848409,37.670757,2008-05-12 03:33,ЦОДД,Автодория
1593,"Рублевское ш., д.60, к.9, г. Москва",55.762312,37.385828,2005-06-16 16:05,ЦОДД,Стрелка-СТ NEW
1594,"ул.Якиманка Б., д.17/2, с.1, г. Москва",55.73767,37.615174,2018-01-05 21:25,ЦОДД,Стрелка-СТ
1595,"Пречистенская наб., напротив д.19, г. Москва",55.740652,37.606563,2006-03-21 15:32,ЦОДД,Стрелка Плюс
1596,"Университетский просп., 320 метров после пересечения с ул.Менделеевская в сторону Мичуринского просп., г. Москва",55.710413,37.530146,2002-08-20 07:17,МВД,Стрелка-СТ
1597,"Котельническая наб., д.25, с.1, г. Москва",55.742909,37.644841,2009-09-26 23:48,Частный владелец,Кречет-С
1598,"Саввинская наб., напротив д.12, с.8 по Б. Саввинскому пер., г. Москва",55.732786,37.56088,2004-06-29 23:19,ЦОДД,Кречет-С
1599,"Кутузовский просп., д.63, г. Москва",55.725169,37.456538,2016-01-31 04:00,ЦОДД,Стрелка-СТ NEW
1600,"Георгиевский просп., напротив к.2044, г. Зеленоград, г. Москва",55.970022,37.174007,2016-08-21 04:26,ЦОДД,Стрелка-СТ
1601,"Калужское ш., ООТ ""36-й километр"", в центр, Десеновское п-е, г. Москва",55.502786,37.336095,2005-06-28 12:17,ЦОДД,Автоураган
1602,"Мира просп., д.91, к.2, г. Москва",55.806393,37.636546,2017-10-24 06:11,ЦОДД,Автодория
1603,"Хамовнический вал, напротив д.32, г. Москва",55.720365,37.563783,2003-09-22 19:53,ЦОДД,Автодория
1604,"Дежнева проезд, д.7, г. Москва",55.871273,37.64226,2005-02-11 03:07,МВД,Кордон
1605,"Ленинградское ш., д.100, г. Москва",55.857393,37.469063,2008-08-18 05:26,ЦОДД,Кордон
1606,"Мичуринский просп., д.57, г. Москва",55.68181,37.470817,2002-10-30 05:54,ЦОДД,Автоураган
1607,"Варшавское шоссе, ООТ ""Поворот на поселок №3-52-й километр"", Щаповское п-е, г. Москва",55.359596,37.358123,2018-10-20 02:43,ЦОДД,Стрелка-СТ NEW
1608,"ул.Баррикадная, напротив д.2/1, с.2, г. Москва",55.758995,37.584209,2002-10-22 04:45,МВД,Стрелка-СТ NEW
1609,"Маршала Жукова просп., напротив д.21 по ул.Крылатская, въезд в Северо-Западный тоннель, из центра, г. Москва",55.772487,37.418354,2007-02-23 00:26,ЦОДД,Автоураган
1610,"Новорязанское ш., д.54, к.2 по ул.Привольная, в центр, г. Москва",55.684493,37.837084,2008-10-12 15:48,ЦОДД,Кордон
1611,"Волгоградский просп., д.47, в центр, г. Москва",55.712038,37.722499,2018-08-10 22:03,Частный владелец,Автодория
1612,"ул.Поляны, 380 метров после МКАД, из центра, г. Москва",55.578223,37.568771,2019-09-11 07:17,ЦОДД,Стрелка-СТ NEW
1613,"ул.Профсоюзная, д.136, к.1, г. Москва",55.628644,37.515852,2008-09-06 16:09,ЦОДД,Стрелка-СТ NEW
1614,"Волгоградский просп., д.164, к.1, г. Москва",55.695651,37.80888,2018-01-23 22:40,ЦОДД,Стрелка-СТ
1615,"ул.Профсоюзная, д.123, г. Москва",55.625507,37.512773,2005-12-25 13:55,ЦОДД,Стрелка-СТ
1616,"ул.Генерала Дорохова, д.16, с.53, г. Москва",55.693173,37.447425,2001-07-15 15:05,ЦОДД,Кречет-С
1617,"ул.Генерала Дорохова, д.38Б, с.3, по ул.Рябиновая, г. Москва",55.684341,37.421325,2009-10-05 14:33,ЦОДД,Автоураган
1618,"ул.Зименковская, напротив д.147, к.2, д. Летово, Сосенское п-е, г. Москва",55.570865,37.392465,2012-01-05 17:07,ГИБДД,Стрелка-СТ NEW
1619,"ул.Академика Миллионщикова, д.3, г. Москва",55.672919,37.651747,2003-11-20 21:21,ЦОДД,Автодория
1620,"ул.Сайкина, д.19, г. Москва",55.704328,37.667802,2012-10-17 19:25,ЦОДД,Стрелка-СТ
1621,"Северо-Западная хорда, съезд на ул.Нижние Мневники, движение в сторону ул.Народного Ополчения, г. Москва",55.763552,37.468065,2019-05-12 02:48,ЦОДД,Кордон
1622,"Калужское ш., д.18, д. Косовка, Вороновское п-е, г. Москва",55.304761,37.14295,2001-12-25 14:33,ГИБДД,Стрелка Плюс
1623,"ул.Яковлевская, д.38, д. Черепово, Десеновское п-е, г. Москва",55.490906,37.401642,2011-04-17 09:09,ЦОДД,Автодория
1624,"а/д А-101 «Москва-Малоярославец-Рославль», ООТ ""Поворот на Васюнино"", Роговское п-е, г. Москва",55.231673,37.024027,2011-02-19 10:44,ГИБДД,Автодория
1625,"а/д А-101 «Москва-Малоярославец-Рославль», д.10 по ул.Центральная, д. Каменка, Роговское п-е, г. Москва",55.219536,36.992222,2017-02-10 11:52,ЦОДД,Стрелка-СТ
1626,"Проектируемый пр-д №7029, дублёр, П-опора, 7 км + 520 м, движение в сторону Киевского ш., Сосенское п-е, г. Москва",55.592803,37.421642,2020-08-08 05:18,МВД,Стрелка-СТ
1627,"Проектируемый пр-д №7029, П-опора, 4 км + 580 м, движение от Киевского ш., Московский п-е, г. Москва",55.610223,37.387231,2004-04-17 17:47,ЦОДД,Стрелка-СТ
1628,"Проектируемый пр-д №7029, П-опора, 5 км + 740 м, движение от Киевского ш., Московский п-е, г. Москва",55.604222,37.402091,2007-10-17 13:06,ЦОДД,Стрелка-СТ
1629,"Проектируемый пр-д №7029, П-опора, 6 км + 400 м, движение в сторону Киевского ш., Сосенское п-е, г. Москва",55.59911,37.411746,2009-01-20 03:14,ЦОДД,Стрелка-СТ
1630,"Проектируемый пр-д №7029, П-опора, 7 км + 115 м, движение от Киевского ш., Сосенское п-е, г. Москва",55.595171,37.417088,2007-12-07 15:17,ЦОДД,Стрелка-СТ NEW
1631,"Новоясеневский просп., д.21, к.1, г. Москва",55.601555,37.553607,2010-10-09 00:38,ЦОДД,Кордон
1632,"Проектируемый пр-д №7029, дублёр, МГО №181, 7 км + 430 м, движение от Киевского ш., Сосенское п-е, г. Москва",55.595109,37.416756,2016-07-09 11:34,МВД,Кречет-С
1633,"Калужское ш., дублер, д.14, соор.4, Сосенское п-е, г. Москва",55.594704,37.477965,2020-03-13 08:03,МВД,Кордон
1634,"Новоясеневский просп., д.5, к.1, г. Москва",55.607395,37.527488,2007-11-09 14:03,МВД,Кордон
1635,"Калужское ш., д.34/2, п. Ватутинки, Десеновское п-е, г. Москва",55.505893,37.341764,2013-07-04 06:36,ЦОДД,Стрелка-СТ
1636,"Калужское ш., ООТ ""Сосенки"", в центр, Сосенское п-е, г. Москва",55.559368,37.442519,2003-03-17 14:19,ЦОДД,Кордон
1637,"Можайское ш., д.19, на эстакаде, г. Москва",55.720677,37.430881,2007-09-01 08:17,ГИБДД,Стрелка Плюс
1638,"Щелковское ш., пересечение с съездом 105А (внешнее кольцо МКАД), из центра, г. Москва",55.814757,37.843556,2014-10-17 22:02,ЦОДД,Автодория
1639,"ул.Тверская-Ямская 1-Я, напротив д.2, с.2, г. Москва",55.769689,37.596226,2013-06-16 00:57,ГИБДД,Кордон
1640,"ул.Смоленская, д.10, г. Москва",55.745909,37.579427,2008-03-24 05:30,ЦОДД,Кордон
1641,"Ленинский просп., д.34/1, г. Москва",55.706986,37.578517,2001-03-05 17:18,ЦОДД,Стрелка-СТ NEW
1642,"Осташковское ш., пересечение с съездом 91 (внешнее кольцо МКАД), из центра, г. Москва",55.897494,37.672766,2016-10-29 22:09,ЦОДД,Автоураган
1643,"Садовое кольцо, внешняя сторона, д.9Б по ул.Коровий Вал, г. Москва",55.729586,37.617386,2004-06-02 15:48,ЦОДД,Стрелка-СТ
1644,"Ростокинский проезд, д.15, с.13, г. Москва",55.816341,37.681686,2007-12-24 20:28,МВД,Кордон
1645,"Проектируемый проезд №7031, д.41А по ул.Зименковская, д. Ларево, Сосенское п-е, г. Москва",55.562987,37.41424,2013-11-25 04:34,ЦОДД,Автодория
1646,"Проектируемый проезд №7031, дублер, ООТ ""Ларево"", д. Ларево, Сосенское п-е, г. Москва",55.563073,37.414901,2002-10-18 05:02,ГИБДД,Стрелка-СТ NEW
1647,"Варшавское ш., вл.201, г. Москва",55.537951,37.582967,2013-11-06 01:57,ЦОДД,Автоураган
1648,"МКАД 95 км, внешняя сторона, ООТ ""Ярославское шоссе"", г. Москва",55.878849,37.732915,2018-07-31 17:11,ЦОДД,Стрелка-СТ
1649,"Киевское ш., ООТ ""Город Московский"", из центра, Московский п-е, г. Москва",55.608099,37.350174,2018-02-09 08:50,МВД,Стрелка-СТ NEW
1650,"ул.Поляны, вл.2, г. Москва",55.570563,37.561573,2002-03-24 05:40,ЦОДД,Стрелка-СТ NEW
1651,"ул.Поляны, д.7, в центр, г. Москва",55.552348,37.55085,2017-10-20 11:49,ЦОДД,Кордон
1652,"ул.Академика Семенова, напротив д.109, к.1 по ул.Александры Монаховой, г. Москва",55.540125,37.497074,2011-03-31 19:28,ЦОДД,Кордон
1653,"Дмитрия Донского бул., д.8, г. Москва",55.56777,37.574829,2005-04-13 06:51,ЦОДД,Кордон
1654,"ул.Мелитопольская 2-Я, напротив д.15, г. Москва",55.536348,37.576907,2015-06-15 11:22,МВД,Кречет-С
1655,"Косинское шоссе, д.1Б, с.1 по ул.Большая Косинская, г. Москва",55.70956,37.849442,2012-06-08 18:45,ЦОДД,Автоураган
1656,"ул.Люблинская, д.76А, г. Москва",55.667146,37.740633,2008-02-10 01:37,ГИБДД,Стрелка-СТ NEW
1657,"ул.Академика Семенова, напротив д.21, г. Москва",55.541602,37.50245,2007-08-13 07:23,МВД,Кордон
1658,"ул.Коктебельская, д.2, к.1, г. Москва",55.567077,37.588605,2020-05-02 09:53,ЦОДД,Стрелка-СТ NEW
1659,"Калужское ш., вл.1, г. Троицк, г. Москва",55.476962,37.316963,2014-10-31 01:56,ЦОДД,Стрелка-СТ NEW
1660,"Калужское ш., д.14, г. Троицк, г. Москва",55.470133,37.3061,2015-10-19 09:27,ЦОДД,Стрелка-СТ
1661,"Калужское ш., д.23, г. Троицк, г. Москва",55.463097,37.299341,2011-10-06 11:16,ЦОДД,Стрелка Плюс
1662,"Калужское ш., ООТ ""Львово"", д. Львово, Вороновское п-е, г. Москва",55.278025,37.114904,2018-05-09 01:18,ЦОДД,Кордон
1663,"Косинское шоссе, 400 метров до МКАД, в центр, г. Москва",55.711253,37.84384,2011-08-05 02:29,ЦОДД,Стрелка-СТ NEW
1664,"Калужское ш., ООТ ""Бабенки-2"", д. Бабенки, Вороновское п-е, г. Москва",55.353549,37.185317,2006-01-14 20:23,ЦОДД,Стрелка-СТ NEW
1665,"МКАД 75 км + 200 м, внутренняя сторона, съезд на Ленинградское ш., в центр, г. Москва",55.880576,37.441934,2014-09-15 21:10,ЦОДД,Автодория
1666,"Садовое кольцо, внутренняя сторона, д.6/37 по ул.Садовая-Сухаревская, Самотечная эстакада, г. Москва",55.773586,37.624545,2014-03-29 20:28,ЦОДД,Стрелка-СТ NEW
1667,"Алтуфьевское ш., д.78, г. Москва",55.893334,37.587127,2003-02-22 05:33,ЦОДД,Стрелка-СТ NEW
1668,"Боровское ш., д.2 по ул.Взлетная, п. Внуково, г. Москва",55.613246,37.261499,2016-08-23 15:58,ЦОДД,Автодория
1669,"МКАД 5 км, внутренняя сторона, вл.15А по ул.Реутовская, г. Москва",55.736213,37.841048,2008-03-06 06:38,ЦОДД,Автодория
